1,平成27年国勢調査　小地域集計　（総務省統計局）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,第3表　年齢（5歳階級），男女別人口，総年齢及び平均年齢(外国人―特掲）－町丁・字等,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,1) 日本人・外国人の別「不詳」を含む。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,2) 無国籍及び国名「不詳」を含む。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,総数（男女別）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,市区町村コード,町丁字コード,地域識別番号,秘匿処理,秘匿先情報,合算地域,都道府県名,市区町村名,大字・町名,字・丁目名,総数（年齢） 1),0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,年齢「不詳」,総年齢,平均年齢,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）外国人 2),総数（年齢） 1),0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,年齢「不詳」,総年齢,平均年齢,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）外国人 2),総数（年齢） 1),0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,年齢「不詳」,総年齢,平均年齢,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）外国人 2)
3669,"06213","017001","3","","","","山形県","南陽市","池黒","１組",172,4,7,13,7,3,7,3,11,14,7,10,11,18,19,5,11,8,9,1,4,-,-,8654,50.8139534884,24,91,57,33,14,3,81,3,3,6,3,2,4,1,6,5,1,7,5,11,9,5,3,5,1,-,1,-,-,3933,49.0555555556,12,45,24,10,2,1,91,1,4,7,4,1,3,2,5,9,6,3,6,7,10,-,8,3,8,1,3,-,-,4721,52.3791208791,12,46,33,23,12,2
3670,"06213","017002","3","","","","山形県","南陽市","池黒","２組",183,3,7,6,8,5,2,11,11,11,12,9,19,17,19,11,11,11,7,1,2,-,-,9533,52.5928961749,16,105,62,32,10,1,91,1,5,5,4,4,2,4,8,6,7,2,9,7,10,5,7,1,4,-,-,-,-,4364,48.4560439560,11,53,27,12,4,-,92,2,2,1,4,1,-,7,3,5,5,7,10,10,9,6,4,10,3,1,2,-,-,5169,56.6847826087,5,52,35,20,6,1
3671,"06213","017003","3","","","","山形県","南陽市","池黒","３組",59,3,-,3,2,4,4,1,1,3,7,8,1,5,5,5,6,-,-,1,-,-,-,2828,48.4322033898,6,36,17,7,1,-,28,2,-,-,1,2,2,-,1,-,4,5,1,2,3,2,3,-,-,-,-,-,-,1363,49.1785714286,2,18,8,3,-,-,31,1,-,3,1,2,2,1,-,3,3,3,-,3,2,3,3,-,-,1,-,-,-,1465,47.7580645161,4,18,9,4,1,-
3672,"06213","017004","3","","","","山形県","南陽市","池黒","４組",174,6,3,4,6,6,12,6,6,6,14,7,14,12,12,16,14,12,9,9,-,-,-,9503,55.1149425287,13,89,72,44,18,-,84,4,2,1,1,1,7,2,5,5,8,5,7,6,6,10,5,4,3,2,-,-,-,4406,52.9523809524,7,47,30,14,5,-,90,2,1,3,5,5,5,4,1,1,6,2,7,6,6,6,9,8,6,7,-,-,-,5097,57.1333333333,6,42,42,30,13,-
3673,"06213","017005","3","","","","山形県","南陽市","池黒","５東組",103,3,3,6,3,3,3,2,3,10,6,2,12,7,8,9,6,2,8,6,-,1,-,5522,54.1116504854,12,51,40,23,15,-,51,2,3,2,3,-,2,1,-,4,5,1,7,3,5,2,5,1,2,3,-,-,-,2597,51.4215686275,7,26,18,11,5,-,52,1,-,4,-,3,1,1,3,6,1,1,5,4,3,7,1,1,6,3,-,1,-,2925,56.7500000000,5,25,22,12,10,-
3674,"06213","017006","3","","","","山形県","南陽市","池黒","５西組",64,-,2,3,4,2,2,-,-,6,5,4,2,1,6,11,6,7,2,1,-,-,-,3570,56.2812500000,5,26,33,16,3,-,32,-,1,2,3,1,2,-,-,3,3,1,1,-,3,3,4,4,1,-,-,-,-,1663,52.4687500000,3,14,15,9,1,-,32,-,1,1,1,1,-,-,-,3,2,3,1,1,3,8,2,3,1,1,-,-,-,1907,60.0937500000,2,12,18,7,2,-
3675,"06213","017007","3","","","","山形県","南陽市","池黒","６組",66,-,2,3,3,3,4,1,2,2,6,6,1,10,4,1,7,6,4,-,1,-,-,3555,54.3636363636,5,38,23,18,5,-,33,-,1,2,3,2,2,1,-,1,2,4,-,5,3,1,3,2,1,-,-,-,-,1635,50.0454545455,3,20,10,6,1,-,33,-,1,1,-,1,2,-,2,1,4,2,1,5,1,-,4,4,3,-,1,-,-,1920,58.6818181818,2,18,13,12,4,-
3676,"06213","017008","3","","","","山形県","南陽市","池黒","７組",90,2,4,1,5,1,2,3,4,4,5,8,7,9,6,9,9,8,1,2,-,-,-,4884,54.7666666667,7,48,35,20,3,-,49,1,4,-,2,-,2,2,2,3,5,3,4,7,3,2,6,2,1,-,-,-,-,2480,51.1122448980,5,30,14,9,1,-,41,1,-,1,3,1,-,1,2,1,-,5,3,2,3,7,3,6,-,2,-,-,-,2404,59.1341463415,2,18,21,11,2,-
3677,"06213","017009","3","合算地域あり","","018011","山形県","南陽市","池黒","８組",142,3,6,6,6,4,4,4,13,9,6,8,8,12,11,12,8,12,6,3,1,-,-,7400,52.6126760563,15,74,53,30,10,-,71,2,1,2,3,3,3,3,6,5,4,4,3,7,5,7,4,6,3,-,-,-,-,3668,52.1619718310,5,41,25,13,3,-,71,1,5,4,3,1,1,1,7,4,2,4,5,5,6,5,4,6,3,3,1,-,-,3732,53.0633802817,10,33,28,17,7,-
3678,"06213","0180","2","","","","山形県","南陽市","漆山","",1224,26,48,47,57,40,44,46,63,60,81,85,68,113,110,82,98,81,53,16,6,-,-,63471,52.3553921569,121,657,446,254,75,10,604,13,21,24,37,25,22,28,33,28,39,47,39,50,55,45,36,44,14,2,2,-,-,29961,50.1043046358,58,348,198,98,18,-,620,13,27,23,20,15,22,18,30,32,42,38,29,63,55,37,62,37,39,14,4,-,-,33510,54.5483870968,63,309,248,156,57,10
3679,"06213","018000","3","","","","山形県","南陽市","漆山","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3680,"06213","018001","3","合算地域あり","","018002","山形県","南陽市","漆山","９組",305,6,17,18,12,11,9,11,16,18,18,19,16,28,30,17,29,18,6,4,2,-,-,15265,50.5491803279,41,158,106,59,12,6,145,3,7,10,8,6,4,6,7,11,7,8,8,10,18,11,11,8,2,-,-,-,-,6945,48.3965517241,20,75,50,21,2,-,160,3,10,8,4,5,5,5,9,7,11,11,8,18,12,6,18,10,4,4,2,-,-,8320,52.5000000000,21,83,56,38,10,6
3681,"06213","018002","3","秘匿地域","018001","","山形県","南陽市","漆山","９の２組",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3682,"06213","018003","3","","","","山形県","南陽市","漆山","１０組",76,2,4,-,3,-,6,4,4,3,3,4,4,10,5,8,8,4,4,-,-,-,-,4034,53.5789473684,6,41,29,16,4,1,37,1,1,-,3,-,1,2,2,-,3,2,3,4,3,5,3,2,2,-,-,-,-,2012,54.8783783784,2,20,15,7,2,-,39,1,3,-,-,-,5,2,2,3,-,2,1,6,2,3,5,2,2,-,-,-,-,2022,52.3461538462,4,21,14,9,2,1
3683,"06213","018004","3","","","","山形県","南陽市","漆山","１１組",109,2,3,4,7,2,1,4,5,7,8,7,4,10,12,10,9,4,7,3,-,-,-,5887,54.5091743119,9,55,45,23,10,-,55,1,2,2,5,1,1,3,3,2,5,4,2,6,4,5,3,2,2,2,-,-,-,2779,51.0272727273,5,32,18,9,4,-,54,1,1,2,2,1,-,1,2,5,3,3,2,4,8,5,6,2,5,1,-,-,-,3108,58.0555555556,4,23,27,14,6,-
3684,"06213","018005","3","","","","山形県","南陽市","漆山","１２組",196,3,4,10,9,11,5,6,8,10,9,16,16,14,19,9,14,17,12,3,1,-,-,10429,53.7091836735,17,104,75,47,16,-,97,2,1,5,7,8,3,3,6,4,3,9,11,5,7,5,4,9,5,-,-,-,-,4785,49.8298969072,8,59,30,18,5,-,99,1,3,5,2,3,2,3,2,6,6,7,5,9,12,4,10,8,7,3,1,-,-,5644,57.5101010101,9,45,45,29,11,-
3685,"06213","018006","3","","","","山形県","南陽市","漆山","１３組",55,-,1,-,4,1,1,1,3,4,4,4,3,1,10,5,5,3,3,2,-,-,-,3165,58.0454545455,1,26,28,13,5,-,29,-,-,-,3,1,1,1,1,2,3,1,3,-,4,3,3,2,1,-,-,-,-,1584,55.1206896552,-,16,13,6,1,-,26,-,1,-,1,-,-,-,2,2,1,3,-,1,6,2,2,1,2,2,-,-,-,1581,61.3076923077,1,10,15,7,4,-
3686,"06213","018007","3","","","","山形県","南陽市","漆山","１４組",154,4,7,3,8,6,9,8,9,5,9,15,5,13,10,9,13,14,4,1,2,-,-,7795,51.1168831169,14,87,53,34,7,1,77,3,5,2,3,3,6,5,5,2,4,9,3,4,6,4,3,8,-,-,2,-,-,3617,47.4740259740,10,44,23,13,2,-,77,1,2,1,5,3,3,3,4,3,5,6,2,9,4,5,10,6,4,1,-,-,-,4178,54.7597402597,4,43,30,21,5,1
3687,"06213","018008","3","","","","山形県","南陽市","漆山","１５組",114,3,7,3,2,5,3,6,7,4,8,5,4,12,11,11,7,8,8,-,-,-,-,5936,52.5701754386,13,56,45,23,8,1,52,1,2,-,1,3,-,3,4,2,4,2,2,7,6,5,4,5,1,-,-,-,-,2817,54.6730769231,3,28,21,10,1,-,62,2,5,3,1,2,3,3,3,2,4,3,2,5,5,6,3,3,7,-,-,-,-,3119,50.8064516129,10,28,24,13,7,1
3688,"06213","018009","3","","","","山形県","南陽市","漆山","１６組",114,2,3,6,8,3,6,2,10,4,12,7,7,13,8,8,2,5,7,-,1,-,-,5552,49.2017543860,11,72,31,15,8,1,58,-,2,5,4,3,4,1,4,2,6,5,2,7,4,5,-,3,1,-,-,-,-,2618,45.6379310345,7,38,13,4,1,-,56,2,1,1,4,-,2,1,6,2,6,2,5,6,4,3,2,2,6,-,1,-,-,2934,52.8928571429,4,34,18,11,7,1
3689,"06213","018010","3","","","","山形県","南陽市","漆山","１７組",101,4,2,3,4,1,4,4,1,5,10,8,9,12,5,5,11,8,2,3,-,-,-,5408,54.0445544554,9,58,34,24,5,-,54,2,1,-,3,-,2,4,1,3,4,7,5,7,3,2,5,5,-,-,-,-,-,2804,52.4259259259,3,36,15,10,-,-,47,2,1,3,1,1,2,-,-,2,6,1,4,5,2,3,6,3,2,3,-,-,-,2604,55.9042553191,6,22,19,14,5,-
3690,"06213","018011","3","秘匿地域","017009","","山形県","南陽市","漆山","２０組",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3691,"06213","0190","2","","","","山形県","南陽市","羽付","",128,2,1,4,4,4,4,3,4,11,10,13,6,15,10,8,13,11,3,2,-,-,-,7046,55.5468750000,7,74,47,29,5,2,59,1,1,1,3,2,-,-,3,3,5,6,3,9,5,4,5,6,1,1,-,-,-,3332,56.9745762712,3,34,22,13,2,-,69,1,-,3,1,2,4,3,1,8,5,7,3,6,5,4,8,5,2,1,-,-,-,3714,54.3260869565,4,40,25,16,3,2
3692,"06213","0200","2","","","","山形県","南陽市","小滝","",195,4,5,12,3,8,4,2,13,5,5,7,21,19,26,11,18,15,11,6,-,-,-,10887,56.3307692308,21,87,87,50,17,3,104,3,3,7,2,6,3,1,6,2,2,4,11,9,15,7,9,5,7,2,-,-,-,5585,54.2019230769,13,46,45,23,9,-,91,1,2,5,1,2,1,1,7,3,3,3,10,10,11,4,9,10,4,4,-,-,-,5302,58.7637362637,8,41,42,27,8,3
3693,"06213","020000","3","","","","山形県","南陽市","小滝","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3694,"06213","020001","3","","","","山形県","南陽市","小滝","小滝上",60,1,2,2,-,3,2,1,3,1,2,3,12,6,2,7,6,5,1,1,-,-,-,3335,56.0833333333,5,33,22,13,2,1,35,1,2,2,-,2,1,1,2,-,1,2,6,3,1,3,4,2,1,1,-,-,-,1833,52.8714285714,5,18,12,8,2,-,25,-,-,-,-,1,1,-,1,1,1,1,6,3,1,4,2,3,-,-,-,-,-,1502,60.5800000000,-,15,10,5,-,1
3695,"06213","020002","3","","","","山形県","南陽市","小滝","小滝中",68,1,1,2,3,4,-,-,5,2,2,2,7,7,10,2,6,5,6,3,-,-,-,3949,58.5735294118,4,32,32,20,9,1,32,-,-,-,2,3,-,-,1,1,-,1,4,4,6,2,2,1,4,1,-,-,-,1927,60.7187500000,-,16,16,8,5,-,36,1,1,2,1,1,-,-,4,1,2,1,3,3,4,-,4,4,2,2,-,-,-,2022,56.6666666667,4,16,16,12,4,1
3696,"06213","020003","3","","","","山形県","南陽市","小滝","小滝下",58,2,2,8,-,1,2,1,3,2,1,2,2,3,11,2,6,4,4,2,-,-,-,3069,53.4137931034,12,17,29,16,6,-,32,2,1,5,-,1,2,-,2,1,1,1,1,1,5,2,3,2,2,-,-,-,-,1531,48.3437500000,8,10,14,7,2,-,26,-,1,3,-,-,-,1,1,1,-,1,1,2,6,-,3,2,2,2,-,-,-,1538,59.6538461538,4,7,15,9,4,-
3697,"06213","020004","3","","","","山形県","南陽市","小滝","居残沢",9,-,-,-,-,-,-,-,2,-,-,-,-,3,3,-,-,1,-,-,-,-,-,534,59.8333333333,-,5,4,1,-,1,5,-,-,-,-,-,-,-,1,-,-,-,-,1,3,-,-,-,-,-,-,-,-,294,59.3000000000,-,2,3,-,-,-,4,-,-,-,-,-,-,-,1,-,-,-,-,2,-,-,-,1,-,-,-,-,-,240,60.5000000000,-,3,1,1,-,1
3698,"06213","0210","2","","","","山形県","南陽市","荻","",264,4,7,8,11,6,13,8,10,10,10,15,30,22,20,18,15,26,19,11,1,-,-,14894,56.9166666667,19,135,110,72,31,2,121,2,3,6,7,4,7,4,4,3,6,2,18,11,9,9,5,9,10,2,-,-,-,6434,53.6735537190,11,66,44,26,12,-,143,2,4,2,4,2,6,4,6,7,4,13,12,11,11,9,10,17,9,9,1,-,-,8460,59.6608391608,8,69,66,46,19,2
3699,"06213","021001","3","秘匿地域","021002","","山形県","南陽市","荻","赤山",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3700,"06213","021002","3","合算地域あり","","021001","山形県","南陽市","荻","酒町",69,2,1,-,-,3,6,1,1,-,1,5,10,9,2,2,4,14,4,3,1,-,-,4202,61.3985507246,3,36,30,26,8,-,28,2,-,-,-,2,3,-,-,-,1,1,3,6,2,1,1,5,1,-,-,-,-,1557,56.1071428571,2,16,10,7,1,-,41,-,1,-,-,1,3,1,1,-,-,4,7,3,-,1,3,9,3,3,1,-,-,2645,65.0121951220,1,20,20,19,7,-
3701,"06213","021003","3","合算地域あり","","021006","山形県","南陽市","荻","東向",59,-,3,2,3,-,1,2,5,5,4,3,5,4,4,4,4,3,4,3,-,-,-,3180,54.3983050847,5,32,22,14,7,-,28,-,1,2,2,-,1,1,2,2,2,-,5,1,2,1,2,1,3,-,-,-,-,1421,51.2500000000,3,16,9,6,3,-,31,-,2,-,1,-,-,1,3,3,2,3,-,3,2,3,2,2,1,3,-,-,-,1759,57.2419354839,2,16,13,8,4,-
3702,"06213","021004","3","","","","山形県","南陽市","荻","新屋敷",61,2,1,1,1,-,5,5,2,1,1,3,6,4,4,8,2,4,9,2,-,-,-,3544,58.5983606557,4,28,29,17,11,-,28,-,1,-,1,-,2,3,1,-,1,-,5,2,1,4,-,1,4,2,-,-,-,1643,59.1785714286,1,15,12,7,6,-,33,2,-,1,-,-,3,2,1,1,-,3,1,2,3,4,2,3,5,-,-,-,-,1901,58.1060606061,3,13,17,10,5,-
3703,"06213","021005","3","","","","山形県","南陽市","荻","宮ノ下",75,-,2,5,7,3,1,-,2,4,4,4,9,5,10,4,5,5,2,3,-,-,-,3968,53.4066666667,7,39,29,15,5,2,37,-,1,4,4,2,1,-,1,1,2,1,5,2,4,3,2,2,2,-,-,-,-,1813,49.5000000000,5,19,13,6,2,-,38,-,1,1,3,1,-,-,1,3,2,3,4,3,6,1,3,3,-,3,-,-,-,2155,57.2105263158,2,20,16,9,3,2
3704,"06213","021006","3","秘匿地域","021003","","山形県","南陽市","荻","筋",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3705,"06213","0220","2","","","","山形県","南陽市","下荻","",112,4,4,2,2,5,4,4,4,4,5,8,16,12,9,6,9,7,4,2,1,-,-,5993,54.0089285714,10,64,38,23,7,1,51,-,2,-,-,3,3,2,2,2,3,2,10,4,5,4,4,3,1,-,1,-,-,2814,55.6764705882,2,31,18,9,2,-,61,4,2,2,2,2,1,2,2,2,2,6,6,8,4,2,5,4,3,2,-,-,-,3179,52.6147540984,8,33,20,14,5,1
3706,"06213","022001","3","","","","山形県","南陽市","下荻","下荻北",43,4,2,1,1,2,-,1,3,3,2,2,4,4,2,1,5,3,2,1,-,-,-,2134,50.1279069767,7,22,14,11,3,-,17,-,-,-,-,1,-,1,1,2,1,-,3,1,1,1,2,2,1,-,-,-,-,999,59.2647058824,-,10,7,5,1,-,26,4,2,1,1,1,-,-,2,1,1,2,1,3,1,-,3,1,1,1,-,-,-,1135,44.1538461538,7,12,7,6,2,-
3707,"06213","022002","3","","","","山形県","南陽市","下荻","下荻中",37,-,-,-,1,3,3,-,-,-,3,5,9,3,1,2,2,4,1,-,-,-,-,2038,55.5810810811,-,27,10,7,1,-,17,-,-,-,-,2,2,-,-,-,2,2,5,1,1,1,-,1,-,-,-,-,-,864,51.3235294118,-,14,3,1,-,-,20,-,-,-,1,1,1,-,-,-,1,3,4,2,-,1,2,3,1,-,-,-,-,1174,59.2000000000,-,13,7,6,1,-
3708,"06213","022003","3","","","","山形県","南陽市","下荻","下荻下",32,-,2,1,-,-,1,3,1,1,-,1,3,5,6,3,2,-,1,1,1,-,-,1821,57.4062500000,3,15,14,5,3,1,17,-,2,-,-,-,1,1,1,-,-,-,2,2,3,2,2,-,-,-,1,-,-,951,56.4411764706,2,7,8,3,1,-,15,-,-,1,-,-,-,2,-,1,-,1,1,3,3,1,-,-,1,1,-,-,-,870,58.5000000000,1,8,6,2,2,1
3709,"06213","0230","2","","","","山形県","南陽市","太郎","",76,-,-,-,5,3,1,2,1,1,3,4,10,11,9,5,2,8,7,4,-,-,-,4652,61.7105263158,-,41,35,21,11,2,46,-,-,-,4,3,1,2,1,1,1,3,6,6,4,3,1,5,2,3,-,-,-,2635,57.7826086957,-,28,18,11,5,-,30,-,-,-,1,-,-,-,-,-,2,1,4,5,5,2,1,3,5,1,-,-,-,2017,67.7333333333,-,13,17,10,6,2
3710,"06213","023001","3","","","","山形県","南陽市","太郎","太郎北",42,-,-,-,3,2,-,1,1,1,1,3,6,4,4,2,-,6,5,3,-,-,-,2610,62.6428571429,-,22,20,14,8,-,24,-,-,-,2,2,-,1,1,1,-,3,3,2,2,1,-,3,1,2,-,-,-,1361,57.2083333333,-,15,9,6,3,-,18,-,-,-,1,-,-,-,-,-,1,-,3,2,2,1,-,3,4,1,-,-,-,1249,69.8888888889,-,7,11,8,5,-
3711,"06213","023002","3","","","","山形県","南陽市","太郎","太郎南",34,-,-,-,2,1,1,1,-,-,2,1,4,7,5,3,2,2,2,1,-,-,-,2042,60.5588235294,-,19,15,7,3,2,22,-,-,-,2,1,1,1,-,-,1,-,3,4,2,2,1,2,1,1,-,-,-,1274,58.4090909091,-,13,9,5,2,-,12,-,-,-,-,-,-,-,-,-,1,1,1,3,3,1,1,-,1,-,-,-,-,768,64.5000000000,-,6,6,2,1,2
3712,"06213","0240","2","","","","山形県","南陽市","金山","",485,21,15,8,9,26,20,28,19,14,12,33,46,50,41,33,30,43,17,17,3,-,-,26006,54.1206185567,44,257,184,110,37,3,232,10,8,5,3,11,9,16,8,7,4,16,20,27,23,15,15,18,10,5,2,-,-,12407,53.9784482759,23,121,88,50,17,-,253,11,7,3,6,15,11,12,11,7,8,17,26,23,18,18,15,25,7,12,1,-,-,13599,54.2509881423,21,136,96,60,20,3
3713,"06213","024000","3","","","","山形県","南陽市","金山","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3714,"06213","024001","3","秘匿地域","024002","","山形県","南陽市","金山","原板宮",X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
3715,"06213","024002","3","合算地域あり","","024001","山形県","南陽市","金山","原板宮",41,2,-,-,2,3,1,1,-,-,3,6,3,5,5,1,2,3,1,2,1,-,-,2254,55.4756097561,2,24,15,9,4,-,21,-,-,-,1,3,-,1,-,-,2,2,2,2,2,-,2,1,1,1,1,-,-,1187,57.0238095238,-,13,8,6,3,-,20,2,-,-,1,-,1,-,-,-,1,4,1,3,3,1,-,2,-,1,-,-,-,1067,53.8500000000,2,11,7,3,1,-
3716,"06213","024003","3","","","","山形県","南陽市","金山","黒在家",13,-,-,-,-,-,-,-,-,1,-,-,-,2,2,4,-,-,2,2,-,-,-,951,73.6538461538,-,3,10,4,4,-,7,-,-,-,-,-,-,-,-,1,-,-,-,1,-,3,-,-,1,1,-,-,-,505,72.6428571429,-,2,5,2,2,-,6,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,-,-,1,1,-,-,-,446,74.8333333333,-,1,5,2,2,-
3717,"06213","024004","3","","","","山形県","南陽市","金山","六角",25,-,2,-,-,-,2,3,3,1,-,-,1,4,2,2,2,-,1,2,-,-,-,1316,53.1400000000,2,14,9,5,3,-,11,-,1,-,-,-,1,2,1,-,-,-,-,2,2,-,1,-,1,-,-,-,-,549,50.4090909091,1,6,4,2,1,-,14,-,1,-,-,-,1,1,2,1,-,-,1,2,-,2,1,-,-,2,-,-,-,767,55.2857142857,1,8,5,3,2,-
3718,"06213","024005","3","","","","山形県","南陽市","金山","川西",86,3,2,3,2,7,4,6,1,2,4,3,9,9,8,5,7,3,5,1,2,-,-,4497,52.7906976744,8,47,31,18,8,1,39,-,1,1,-,4,2,2,1,-,1,2,4,5,5,3,3,1,2,1,1,-,-,2183,56.4743589744,2,21,16,8,4,-,47,3,1,2,2,3,2,4,-,2,3,1,5,4,3,2,4,2,3,-,1,-,-,2314,49.7340425532,6,26,15,10,4,1
3719,"06213","024006","3","","","","山形県","南陽市","金山","中央",42,1,-,-,1,4,1,2,1,1,-,6,4,5,2,-,4,6,3,1,-,-,-,2406,57.7857142857,1,25,16,14,4,-,20,1,-,-,1,-,-,2,-,1,-,3,2,3,1,-,-,5,1,-,-,-,-,1151,58.0500000000,1,12,7,6,1,-,22,-,-,-,-,4,1,-,1,-,-,3,2,2,1,-,4,1,2,1,-,-,-,1255,57.5454545455,-,13,9,8,3,-
3720,"06213","024007","3","","","","山形県","南陽市","金山","中里",53,3,1,1,1,3,3,2,3,2,1,4,6,4,5,4,2,5,1,2,-,-,-,2744,52.2735849057,5,29,19,10,3,-,26,2,-,1,-,1,2,1,1,1,-,2,4,2,4,1,1,2,1,-,-,-,-,1329,51.6153846154,3,14,9,4,1,-,27,1,1,-,1,2,1,1,2,1,1,2,2,2,1,3,1,3,-,2,-,-,-,1415,52.9074074074,2,15,10,6,2,-
3721,"06213","024008","3","","","","山形県","南陽市","金山","片岡",39,3,2,-,-,1,1,2,2,2,-,3,3,4,5,2,5,4,-,-,-,-,-,2051,53.0897435897,5,18,16,9,-,-,16,-,-,-,-,-,-,1,1,1,-,2,-,2,3,2,2,2,-,-,-,-,-,997,62.8125000000,-,7,9,4,-,-,23,3,2,-,-,1,1,1,1,1,-,1,3,2,2,-,3,2,-,-,-,-,-,1054,46.3260869565,5,11,7,5,-,-
